Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1501084,681580
490,1045865,226361
1002,733999,0
1500,1635989,816485
1991,3616850,2797346
2494,1763298,943794
3002,1629689,810185
3504,2976957,2157453
4003,4523900,3704396
4505,6165369,5345865
5006,4138591,3319087
5534,2293452,1473948
6044,1194754,375250
6546,62843,0
7055,38320,0
7561,40951,0
8003,333906,0
8530,25256,0
9019,541106,0
9535,204740,0
10051,54289,0
10560,31632,0
11002,967962,148458
11501,890333,70829
12009,946452,126948
12509,586037,0
13008,322123,0
13510,139542,0
14014,168350,0
14531,9580,0
15029,72900,0
15535,21772,0
16040,19160,0
16539,20030,0
17042,22643,0
17545,17418,0
18034,509076,0
18560,26632,0
19057,22156,0
19565,28740,0
20017,44416,0
20525,26617,0
21031,33965,0
21536,31364,0
22039,36578,0
22548,29611,0
23053,31352,0
23558,26127,0
24069,42709,0
24573,26127,0
25080,22643,0
25534,37939,0
26049,35435,0
26547,27869,0
27053,42273,0
27560,27869,0
28059,237587,0
28571,35776,0
29081,38790,0
29590,26127,0
30047,34836,0
30553,34836,0
31065,33094,0
31572,38755,0
32075,74635,0
32592,24385,0
33091,30081,0
33553,40932,0
34067,42431,0
34571,25256,0
35083,36051,0
35598,39789,0
36091,33094,0
36586,435882,0
,,
,,
,,
