Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,79.314,79.314,screen dark,14.679117864
0,51.749,51.749,wifi running,0.7137946566000001
51.749,74.813,23.064,wifi running,0.31813097760000003
74.813,79.314,4.500999999999991,wifi scan,1.0236016664999978

