Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
481,416792,0
973,1036300,199317
1487,1568936,731953
1983,2315183,1478200
2483,2702442,1865459
2987,3362150,2525167
3498,1437267,600284
3991,2263258,1426275
4493,2713179,1876196
5001,2667972,1830989
5499,1443391,606408
5994,1517352,680369
6499,827679,0
7011,1122818,285835
7469,1093920,256937
7976,112379,0
8509,45768,0
9006,383789,0
9517,81467,0
10026,108245,0
10535,35707,0
11016,569944,0
11519,1017832,180849
12021,171331,0
12476,71126,0
12975,189929,0
13492,12192,0
13985,85946,0
14498,40073,0
15004,28740,0
15503,32223,0
16016,40404,0
16498,204304,0
17019,17418,0
17524,28740,0
18023,322654,0
18530,20030,0
19036,23514,0
19540,15676,0
20048,24385,0
20500,40061,0
21006,33094,0
21513,36578,0
22018,26998,0
22524,28740,0
23027,39789,0
23530,35707,0
24036,57426,0
24543,31352,0
25045,29611,0
25556,40732,0
26010,33094,0
26520,51853,0
27033,30481,0
27546,39191,0
28033,433712,0
28560,31364,0
29060,35306,0
29567,35707,0
30036,31492,0
30535,43382,0
31039,42674,0
31545,50512,0
32046,81879,0
32562,59560,0
33049,652478,0
33570,91514,0
34028,46158,0
34545,33965,0
35048,31352,0
35552,44216,0
36062,34636,0
36548,515926,0
,,
,,
,,
