Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
66,1171053,462456
540,631621,0
987,1381597,673000
1495,2629607,1921010
1991,2176890,1468293
2493,3737393,3028796
3004,3146475,2437878
3509,2617084,1908487
4007,1877931,1169334
4502,2085397,1376800
5007,2671908,1963311
5508,2661281,1952684
6013,1516768,808171
6524,142935,0
7032,48885,0
7540,55944,0
8043,125258,0
8499,48885,0
9009,60287,0
9512,617596,0
10020,90378,0
10524,69845,0
11035,47166,0
11532,1580624,872027
12037,486156,0
12538,102196,0
13041,22712,0
13544,358033,0
14048,41070,0
14549,26196,0
15051,21830,0
15556,27915,0
16008,34068,0
16514,44473,0
17022,35753,0
17529,35764,0
18033,50558,0
18538,58396,0
19044,43648,0
19550,34870,0
20054,34870,0
20561,53205,0
21014,43614,0
21520,34011,0
22024,40153,0
22528,41001,0
23034,40107,0
23539,39248,0
24047,44485,0
24553,47166,0
25057,55807,0
25565,54970,0
26071,52357,0
26529,54111,0
27028,57617,0
27536,95903,0
28041,49722,0
28549,43602,0
29054,46296,0
29562,75929,0
30070,48862,0
30577,55005,0
31031,41849,0
31539,49768,0
32046,55864,0
32552,55887,0
33063,63645,0
33566,57594,0
34071,52369,0
34578,47109,0
35085,58247,0
35542,65421,0
36046,51475,0
36547,420106,0
,,
,,
