Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,475123,0
500,362026,0
1006,1509484,950524
1500,3104803,2545843
2002,2418644,1859684
2504,3328077,2769117
3012,2347000,1788040
3520,2312156,1753196
4022,3042762,2483802
4526,2193110,1634150
5029,2209158,1650198
5534,2009573,1450613
6031,2633188,2074228
6538,1460378,901418
7063,626226,67266
7569,81116,0
8007,598624,39664
8533,25256,0
9023,471002,0
9550,33375,0
10052,243205,0
10567,153909,0
11049,674790,115830
11550,211559,0
12057,127497,0
12509,71571,0
13025,21772,0
13528,20901,0
14030,26127,0
14537,22643,0
15039,24385,0
15544,30481,0
16043,32223,0
16552,65926,0
17055,38320,0
17559,42273,0
18066,45826,0
18571,29680,0
19077,38320,0
19534,34836,0
20041,43545,0
20545,29611,0
21049,28740,0
21553,30481,0
22057,42743,0
22570,32468,0
23071,33203,0
23575,36578,0
24078,54595,0
24584,31352,0
25099,22643,0
25551,43545,0
26062,32223,0
26567,39861,0
27074,33965,0
27582,28539,0
28090,30481,0
28598,59360,0
29067,30481,0
29565,36578,0
30070,52254,0
30573,29611,0
31080,43545,0
31570,1172231,613271
32095,26608,0
32581,329142,0
33101,430205,0
33590,706175,147215
34064,31352,0
34566,39191,0
35075,72531,0
35601,42065,0
36095,34435,0
36582,630811,71851
,,
,,
,,
