Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,1570871,942143
479,950391,321663
982,1581479,952751
1487,2782529,2153801
1982,3555625,2926897
2484,3290551,2661823
2986,2179447,1550719
3495,3170077,2541349
4004,2324970,1696242
4509,1798091,1169363
5009,2075812,1447084
5509,2297484,1668756
6006,2689607,2060879
6537,1476722,847994
7044,646789,18061
7507,35816,0
8007,98313,0
8500,244929,0
9003,394614,0
9531,31352,0
10024,308620,0
10543,75575,0
11053,39789,0
11557,144253,0
11993,392444,0
12491,1062777,434049
12994,851982,223254
13495,795723,166995
13999,860411,231683
14520,16547,0
15021,38320,0
15521,41248,0
16027,28359,0
16527,22643,0
17029,20901,0
17535,30481,0
18041,33965,0
18547,31352,0
19052,91023,0
19510,49823,0
20013,66666,0
20518,33965,0
21022,45425,0
21529,24385,0
22032,50450,0
22545,33693,0
23045,32223,0
23551,29611,0
24058,31352,0
24562,33965,0
25072,27869,0
25523,51452,0
26028,28740,0
26539,37449,0
27050,26998,0
27557,53996,0
28067,36687,0
28570,32223,0
29072,33765,0
29531,31352,0
30039,25055,0
30549,34836,0
31057,38320,0
31547,960635,331907
32072,27032,0
32558,573607,0
33069,795880,167152
33533,73926,0
34055,36578,0
34560,39191,0
35061,35976,0
35570,45723,0
36082,36578,0
36585,500414,0
,,
,,
