Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
33,702130,204099
509,233321,0
1007,1230458,732427
1506,1951854,1453823
2008,2895521,2397490
2515,2439123,1941092
3042,1408396,910365
3544,198813,0
4050,51767,0
4547,141426,0
5059,970060,472029
5554,1356314,858283
6018,104727,0
6535,73306,0
7034,23514,0
7530,77760,0
8052,47923,0
8553,47310,0
9065,25256,0
9572,25256,0
10030,47969,0
10541,33364,0
11044,51922,0
11526,715550,217519
12031,200672,0
12537,72899,0
13049,66822,0
13556,19160,0
14065,29230,0
14561,26127,0
15061,22242,0
15565,26127,0
16069,18534,0
16578,33094,0
17077,38389,0
17570,302065,0
18083,20030,0
18536,26998,0
19045,32493,0
19552,34836,0
20056,38320,0
20560,59222,0
21068,20901,0
21571,44634,0
22077,25256,0
22582,32223,0
23084,26127,0
23590,33965,0
24046,32223,0
24545,59940,0
25054,20030,0
25566,65124,0
26075,35707,0
26584,40061,0
27094,29611,0
27599,48508,0
28066,33094,0
28569,38320,0
29075,69209,0
29584,26127,0
30090,34836,0
30595,31352,0
31102,35707,0
31591,910601,412570
32117,34246,0
32554,666818,168787
33083,25761,0
33587,65926,0
34097,69209,0
34610,37286,0
35115,43947,0
35622,43219,0
36059,207932,0
36560,221959,0
,,
,,
,,
