Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,510146,0
508,1104231,358350
1008,1816623,1070742
1516,1626632,880751
2023,2351443,1605562
2523,1458024,712143
3049,1154328,408447
3553,223287,0
4059,110619,0
4569,131486,0
5026,50181,0
5535,42674,0
6034,157593,0
6549,57217,0
7061,28740,0
7574,49294,0
8012,451715,0
8541,19160,0
9050,28740,0
9560,31597,0
10067,36578,0
10573,34435,0
11083,51452,0
11527,246463,0
12017,471308,0
12519,114436,0
13023,61870,0
13540,22712,0
14038,37449,0
14540,20901,0
15043,13934,0
15547,42205,0
16047,22643,0
16550,15676,0
17054,24385,0
17561,26127,0
18068,29611,0
18571,27869,0
19074,24385,0
19581,26127,0
20088,27869,0
20545,78541,0
21047,23514,0
21554,34836,0
22060,18289,0
22564,32223,0
23069,21772,0
23575,33094,0
24080,35707,0
24586,26127,0
25090,35116,0
25596,41803,0
26052,29611,0
26559,26998,0
27068,30743,0
27580,30481,0
28091,33564,0
28597,23514,0
29104,47029,0
29615,32223,0
30068,43614,0
30557,526923,0
31078,75306,0
31584,94701,0
32093,38947,0
32604,103209,0
33104,34836,0
33615,38320,0
34127,41803,0
34590,44701,0
35086,29611,0
35596,34836,0
36104,31352,0
36597,716922,0
,,
,,
,,
