Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,1021779,497505
499,1152320,628046
1003,2242508,1718234
1503,2358472,1834198
2007,1691412,1167138
2512,1487679,963405
3007,2554468,2030194
3511,3735804,3211530
4013,3282111,2757837
4517,3407536,2883262
5019,4703887,4179613
5522,3370369,2846095
6024,1657411,1133137
6526,1781026,1256752
7042,353991,0
7546,568861,44587
8011,113400,0
8512,408907,0
9026,159428,0
9536,325860,0
10034,98196,0
10532,380390,0
11047,145855,0
11523,817060,292786
12032,597052,72778
12534,193012,0
13048,68068,0
13553,76672,0
14056,98345,0
14556,134890,0
15059,89269,0
15563,83880,0
16067,71470,0
16521,104892,0
17029,102974,0
17531,99312,0
18037,71414,0
18543,92980,0
19050,80135,0
19556,167203,0
20065,67060,0
20565,81838,0
21068,75769,0
21566,182998,0
22085,67169,0
22538,106645,0
23040,97080,0
23546,77511,0
24049,80123,0
24553,118625,0
25063,86277,0
25569,80123,0
26074,83880,0
26576,119868,0
27083,108739,0
27591,89568,0
28093,77511,0
28556,110160,0
29048,94127,0
29555,111214,0
30067,85742,0
30566,116520,0
31073,111914,0
31578,211499,0
32078,135698,0
32587,118282,0
33101,83499,0
33607,100678,0
34057,101434,0
34565,113055,0
35067,124659,0
35576,80396,0
36075,121630,0
36558,896261,371987
,,
,,
,,
