Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
44,459497,4065
504,950048,494616
995,1553680,1098248
1503,1570043,1114611
2007,1888828,1433396
2513,2186677,1731245
3005,3483850,3028418
3506,3421114,2965682
4008,2526582,2071150
4512,3488082,3032650
5014,3858597,3403165
5515,2013547,1558115
6018,2384736,1929304
6520,1966608,1511176
7030,254789,0
7548,98596,0
8041,749196,293764
8543,1491361,1035929
9012,1060766,605334
9517,109036,0
10025,73653,0
10526,91582,0
11036,416146,0
11516,887632,432200
12021,322116,0
12529,285162,0
13031,388938,0
13542,63522,0
14050,97873,0
14546,74027,0
15050,80342,0
15553,67060,0
16058,66189,0
16560,78273,0
17064,74898,0
17566,68802,0
18018,91501,0
18526,75715,0
19037,74027,0
19541,82748,0
20045,66189,0
20548,71414,0
21053,64447,0
21557,88729,0
22066,94929,0
22570,71414,0
23073,96209,0
23579,88972,0
24031,87038,0
24528,269222,0
25039,53125,0
25544,84429,0
26052,102531,0
26538,752702,297270
27062,103849,0
27565,98196,0
28077,81865,0
28579,101544,0
29087,73156,0
29591,97570,0
30047,134207,0
30550,101544,0
31062,86706,0
31548,1236762,781330
32065,108919,0
32556,523635,68203
33077,95955,0
33578,132075,0
34087,87630,0
34591,100898,0
35098,84751,0
35600,105239,0
36103,114934,0
36599,882160,426728
,,
,,
