Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1129042,618647
508,332154,0
1003,1033017,522622
1504,1111552,601157
2008,2986850,2476455
2510,2357329,1846934
3014,1674325,1163930
3520,2639041,2128646
4011,3435248,2924853
4521,2190035,1679640
5023,1680312,1169917
5542,896090,385695
6047,2929919,2419524
6555,1426829,916434
7048,917496,407101
7500,28763,0
8012,487566,0
8531,32235,0
9017,587947,77552
9541,77976,0
10047,91606,0
10536,702669,192274
11061,34636,0
11564,108652,0
12017,85577,0
12500,1094246,583851
13004,225585,0
13508,82364,0
14010,376629,0
14510,15699,0
15028,27880,0
15521,137567,0
16032,20901,0
16534,22643,0
17042,29611,0
17547,49641,0
18053,45287,0
18559,29611,0
19063,40061,0
19567,29611,0
20022,41803,0
20511,738519,228124
21013,1345540,835145
21532,414742,0
22043,26138,0
22542,44634,0
23055,47900,0
23557,75070,0
24059,90873,0
24564,53865,0
25072,46628,0
25579,46158,0
26082,41803,0
26539,39762,0
27042,37083,0
27549,40932,0
28058,47699,0
28565,24385,0
29073,43557,0
29581,45156,0
30095,33802,0
30601,36578,0
31055,52323,0
31563,37460,0
32067,44416,0
32570,32894,0
33080,29611,0
33587,37449,0
34095,32223,0
34602,33094,0
35062,41872,0
35569,45505,0
36076,47499,0
36583,47029,0
37087,548786,38391
,,
,,
,,
