Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
7,1576788,1165233
493,1147215,735660
1000,1089854,678299
1500,1347977,936422
2003,1871394,1459839
2502,2394811,1983256
3011,2344620,1933065
3518,2445002,2033447
4015,2609914,2198359
4519,2806036,2394481
5018,2655464,2243909
5527,1709012,1297457
6028,1044144,632589
6534,967962,556407
7039,767200,355645
7506,43273,0
8016,56664,0
8519,94929,0
9033,50792,0
9516,881921,470366
10045,22643,0
10553,164623,0
11063,35707,0
11547,498700,87145
12044,104727,0
12497,159584,0
13018,40200,0
13514,25726,0
14016,26617,0
14518,80732,0
15022,56077,0
15521,83939,0
16028,26127,0
16537,64786,0
17042,33094,0
17543,220848,0
18050,25726,0
18555,37048,0
19062,19160,0
19567,40531,0
20023,50582,0
20526,47969,0
21035,34836,0
21540,42273,0
22047,25256,0
22553,33965,0
23057,28740,0
23569,46227,0
24067,44886,0
24573,37803,0
25080,40633,0
25533,69185,0
26019,1390998,979443
26526,1197405,785850
27027,853241,441686
27531,853241,441686
28030,860411,448856
28534,846071,434516
29043,881921,470366
29546,860411,448856
30054,831730,420175
30556,910601,499046
31063,903431,491876
31567,867581,456026
32075,860411,448856
32577,846071,434516
33075,924942,513387
33528,867581,456026
34032,903431,491876
34539,910601,499046
35037,903431,491876
35543,896261,484706
36047,910601,499046
36550,846071,434516
37057,1412508,1000953
,,
,,
