Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1192343,70332
498,973120,0
990,1142720,20709
1498,2176803,1054792
2002,3759784,2637773
2497,3164840,2042829
3006,3479443,2357432
3521,2104003,981992
4023,873799,0
4520,397861,0
5036,227481,0
5550,53464,0
6058,41803,0
6509,109810,0
7021,37449,0
7523,408513,0
8033,70493,0
8541,42743,0
9051,33094,0
9534,763222,0
10055,25256,0
10539,1200601,78590
11042,204799,0
11545,126574,0
12063,16570,0
12505,309194,0
13008,762635,0
13513,1006751,0
14026,1097561,0
14525,1076502,0
15026,1102699,0
15517,1512542,390531
16012,1146189,24178
16518,908197,0
17022,1088695,0
17528,1125588,3577
18030,1247968,125957
18537,1099460,0
19041,1093207,0
19544,1088852,0
20058,127892,0
20519,65199,0
21029,40061,0
21541,33094,0
22042,24385,0
22550,33965,0
23040,272463,0
23557,23514,0
24051,259324,0
24570,32223,0
25084,34435,0
25536,43144,0
26050,44416,0
26554,34836,0
27067,63218,0
27573,28740,0
28077,25256,0
28590,37449,0
29052,35707,0
29562,29556,0
30066,49660,0
30571,35707,0
31081,26998,0
31587,62242,0
32093,70350,0
32584,709839,0
33108,49109,0
33567,37518,0
34075,22507,0
34581,40932,0
35088,38320,0
35595,37449,0
36103,33094,0
36602,339116,0
,,
,,
