Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,462683,0
506,794859,196668
996,1420597,822406
1506,3277680,2679489
2010,2768877,2170686
2512,1872311,1274120
3018,1212400,614209
3537,40554,0
4050,87568,0
4554,72423,0
5061,43144,0
5519,67198,0
6025,50982,0
6529,79227,0
7041,36589,0
7551,38320,0
8044,352597,0
8569,21772,0
9027,38320,0
9530,65067,0
10036,55807,0
10547,27668,0
11048,67745,0
11572,64654,0
12039,1087076,488885
12545,180189,0
13049,90039,0
13564,24385,0
14066,21772,0
14572,27869,0
15075,33094,0
15527,27869,0
16043,42342,0
16529,33094,0
17022,178536,0
17539,32223,0
18045,33965,0
18553,53125,0
19059,37449,0
19563,40932,0
20069,27869,0
20575,24385,0
21085,31352,0
21533,45287,0
22042,26998,0
22545,22643,0
23053,40932,0
23556,26127,0
24061,24385,0
24566,37449,0
25072,27869,0
25578,32223,0
26089,30481,0
26550,35707,0
27061,53996,0
27567,35306,0
28071,44015,0
28580,28740,0
29087,33094,0
29591,50111,0
30102,36578,0
30555,46541,0
31060,42674,0
31561,343046,0
32074,71660,0
32578,127968,0
33089,42756,0
33593,44416,0
34103,31352,0
34561,67067,0
35069,32223,0
35576,37449,0
36082,34836,0
36568,599644,1453
,,
,,
