Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
27,747659,563197
493,1906777,1722315
998,1309896,1125434
1501,2263639,2079177
2002,3250087,3065625
2505,3184175,2999713
3007,3659076,3474614
3510,2357485,2173023
4014,2463806,2279344
4522,1041750,857288
5023,1809660,1625198
5535,1090448,905986
6061,134986,0
6530,54595,0
7025,68521,0
7533,36578,0
8022,257805,73343
8547,27668,0
9058,31822,0
9554,464337,279875
10071,66665,0
10533,33965,0
11036,63783,0
11522,702669,518207
12021,434201,249739
12523,85364,0
13026,93545,0
13541,13063,0
14044,36578,0
14549,24385,0
15055,158595,0
15548,1068209,883747
16063,1042778,858316
16558,1108551,924089
17064,1109666,925204
17569,1088695,904233
18069,1104216,919754
18518,876996,692534
19030,1076502,892040
19543,1095819,911357
20045,1082598,898136
20550,1092178,907716
21053,1093989,909527
21560,1220223,1035761
22054,1181629,997167
22578,59451,0
23083,27009,0
23537,44485,0
24041,65124,0
24549,33938,0
25054,41838,0
25558,49911,0
26068,30081,0
26575,47568,0
27085,35707,0
27597,42083,0
28099,43144,0
28561,32223,0
29068,34836,0
29570,27869,0
30078,48439,0
30585,37558,0
31095,40932,0
31602,34836,0
32109,79259,0
32564,44084,0
33074,42375,0
33579,63783,0
34091,22643,0
34599,83545,0
35109,58489,0
35619,26998,0
36076,44955,0
36563,499910,315448
,,
,,
