Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
11,1018767,506137
493,1044432,531802
995,1378843,866213
1491,1922706,1410076
2001,1164559,651929
2523,151390,0
3008,1858055,1345425
3512,1959531,1446901
4017,2378687,1866057
4517,2655230,2142600
5020,2146429,1633799
5521,847759,335129
6024,1702783,1190153
6527,1579584,1066954
7029,1500787,988157
7531,1691968,1179338
8034,3115317,2602687
8488,3393022,2880392
8989,3107882,2595252
9491,7338608,6825978
9993,7252044,6739414
10505,7667762,7155132
11004,8566224,8053594
11509,6446061,5933431
12013,1033517,520887
12521,76831,0
13015,196246,0
13532,27869,0
14033,22643,0
14536,22643,0
15039,33965,0
15542,275755,0
16051,72493,0
16555,67267,0
17066,35506,0
17570,39260,0
18023,71563,0
18531,33094,0
19034,33094,0
19536,21772,0
20042,54805,0
20537,608336,95706
21050,46169,0
21558,29611,0
22061,54535,0
22569,34905,0
23072,42743,0
23526,51383,0
24030,260661,0
24535,32223,0
25045,34836,0
25552,50524,0
26047,224750,0
26564,83036,0
27070,48771,0
27581,33094,0
28088,40061,0
28554,124422,0
29060,24385,0
29565,37718,0
30081,26998,0
30583,58219,0
31090,45826,0
31598,58019,0
32056,34836,0
32563,45757,0
33067,80531,0
33580,46697,0
34086,29611,0
34597,35506,0
35103,30951,0
35561,50061,0
36069,63714,0
36569,559709,47079
,,
,,
,,
