Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,1909340,976255
491,1283371,350286
987,1379041,445956
1491,2267665,1334580
2009,1862444,929359
2522,79943,0
3004,2115297,1182212
3507,2210323,1277238
4014,1717392,784307
4515,1839705,906620
5017,1308974,375889
5522,1433096,500011
6026,919142,0
6546,106372,0
7053,116978,0
7559,70543,0
8040,832972,0
8563,147311,0
9004,1201335,268250
9496,659779,0
10002,1941866,1008781
10504,1912598,979513
11008,2312154,1379069
11512,2482045,1548960
12015,3902070,2968985
12519,4331482,3398397
13019,8488729,7555644
13526,8539570,7606485
14027,7626429,6693344
14534,7026158,6093073
15048,5978474,5045389
15550,852295,0
16058,36578,0
16562,84604,0
17064,34836,0
17569,32060,0
18002,319168,0
18527,40944,0
19032,24385,0
19536,44955,0
20038,54867,0
20545,37449,0
21050,32223,0
21556,37919,0
22061,33094,0
22567,33965,0
23072,34836,0
23570,299218,0
24018,404766,0
24538,38119,0
25045,34836,0
25548,31152,0
26055,40531,0
26563,46027,0
27073,25256,0
27580,34836,0
28087,38320,0
28542,43614,0
29059,44285,0
29564,48909,0
30067,77169,0
30577,43545,0
31085,36578,0
31549,38320,0
32056,43545,0
32566,36377,0
33075,59560,0
33589,27869,0
34092,60030,0
34599,26127,0
35055,46669,0
35561,46158,0
36065,44485,0
36575,39209,0
37074,363438,0
,,
,,
,,
