Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
46,1071008,252978
496,984796,166766
997,1594764,776734
1501,1773102,955072
2019,1563622,745592
2525,1253915,435885
3012,1151467,333437
3515,1528160,710130
4016,1809140,991110
4517,2023936,1205906
5036,1552005,733975
5529,853304,35274
6021,1917538,1099508
6524,3105010,2286980
7026,2664178,1846148
7528,3114426,2296396
8030,2475759,1657729
8531,1319427,501397
9040,1875659,1057629
9492,930470,112440
9994,752293,0
10510,2117309,1299279
11015,1526150,708120
11511,776150,0
12025,312702,0
12516,842096,24066
13019,243278,0
13525,101319,0
14027,437375,0
14545,93371,0
15035,279272,0
15549,57417,0
16061,26998,0
16554,22643,0
17061,26127,0
17560,57480,0
18003,380014,0
18519,45298,0
19009,999059,181029
19526,935195,117165
20033,1118545,300515
20535,1097404,279374
21036,1091308,273278
21542,1089566,271536
22032,504028,0
22550,1086953,268923
23052,1098275,280245
23563,1100888,282858
24060,1108726,290696
24569,1091172,273142
25082,1102899,284869
25511,1095087,277057
26034,20712,0
26545,29422,0
27055,46897,0
27565,42073,0
28081,51522,0
28584,25256,0
29040,39191,0
29548,32023,0
30057,29611,0
30565,71352,0
31073,40061,0
31583,42674,0
32087,43441,0
32599,46897,0
33059,43614,0
33557,38320,0
34068,32894,0
34572,47029,0
35078,152630,0
35588,41603,0
36093,61302,0
36598,286192,0
,,
,,
,,
