Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
45,497143,56029
495,731552,290438
999,1680685,1239571
1497,2108628,1667514
2001,3521376,3080262
2503,4313576,3872462
3012,2558389,2117275
3515,1861262,1420148
4017,1144740,703626
4534,1675253,1234139
5020,1683866,1242752
5530,681401,240287
6038,255481,0
6541,187222,0
6997,108239,0
7500,222640,0
7994,959230,518116
8497,164661,0
9016,112359,0
9515,165373,0
10019,244354,0
10524,170886,0
11032,107232,0
11533,320387,0
12022,1171738,730624
12524,930293,489179
13036,700579,259465
13538,295325,0
14053,31375,0
14559,28740,0
15008,49241,0
15515,78257,0
16014,25152,0
16520,35707,0
17021,60701,0
17533,33094,0
18034,96761,0
18538,29611,0
19043,76916,0
19549,99498,0
20054,86095,0
20562,34836,0
21064,71415,0
21520,71822,0
22026,55475,0
22533,35707,0
23037,61572,0
23543,69009,0
24048,38320,0
24552,41071,0
25059,33965,0
25564,26998,0
26074,41803,0
26528,44416,0
27034,57217,0
27541,29611,0
28055,30481,0
28559,27869,0
29069,43685,0
29577,33094,0
30086,31352,0
30595,50381,0
31053,42954,0
31543,863917,422803
32063,29622,0
32556,616628,175514
33078,56273,0
33570,437375,0
34098,33094,0
34601,136079,0
35056,91003,0
35564,53487,0
36077,52392,0
36567,559267,118153
37082,423719,0
,,
,,
,,
