Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,1604737,580530
501,1745129,720922
994,1324911,300704
1497,3717318,2693111
1999,4643174,3618967
2503,4985844,3961637
3011,3385518,2361311
3510,993164,0
4016,1111351,87144
4531,293183,0
5035,158760,0
5541,196692,0
6045,230973,0
6555,123945,0
7059,102767,0
7554,260006,0
8010,191160,0
8502,946452,0
9021,91501,0
9522,186300,0
10022,270525,0
10531,186012,0
11040,107163,0
11541,235105,0
12039,343046,0
12552,178200,0
13041,547720,0
13544,179812,0
14048,100715,0
14564,27926,0
15076,25229,0
15567,23514,0
16018,30481,0
16521,17418,0
17026,34836,0
17523,61560,0
18034,43144,0
18538,276162,0
19051,99975,0
19559,43545,0
20055,28740,0
20561,42342,0
21075,27842,0
21575,48771,0
22067,566437,0
22530,34859,0
23036,36578,0
23542,34836,0
24054,52516,0
24556,36578,0
25061,38320,0
25567,26998,0
26074,36442,0
26578,27869,0
27044,33094,0
27561,67938,0
28061,33965,0
28567,60701,0
29076,31352,0
29583,53934,0
30097,26998,0
30552,60963,0
31063,43545,0
31540,1304800,280593
32073,26998,0
32559,339116,0
33090,26590,0
33593,119798,0
34097,41872,0
34602,65926,0
35062,46376,0
35571,39191,0
36075,42474,0
36576,372244,0
,,
,,
