Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,439648,0
501,951114,450069
1008,1713096,1212051
1506,2808272,2307227
2027,3734551,3233506
2525,2621822,2120777
3041,1518991,1017946
3545,296301,0
4053,53731,0
4559,118334,0
5053,413488,0
5514,116662,0
6020,430849,0
6532,46204,0
7038,43545,0
7539,110471,0
8030,996486,495441
8552,89738,0
9059,31822,0
9573,45298,0
10072,49699,0
10523,90834,0
11013,899768,398723
11533,1072901,571856
12018,1160996,659951
12520,562090,61045
13022,105331,0
13528,259597,0
14037,162000,0
14547,126447,0
15047,23514,0
15553,33965,0
16055,30481,0
16554,60138,0
17060,187920,0
17569,418537,0
18072,359303,0
18577,44416,0
19032,43947,0
19532,136253,0
20033,189806,0
20537,395601,0
21048,87040,0
21553,37449,0
22056,18289,0
22556,109195,0
23056,517541,16496
23565,68802,0
24071,36578,0
24577,41803,0
25084,22643,0
25586,96946,0
26085,226799,0
26546,74898,0
27054,335021,0
27564,75575,0
28068,53996,0
28567,115890,0
29068,327029,0
29581,95800,0
30090,38320,0
30595,39191,0
31106,31152,0
31550,248136,0
32059,242730,0
32562,619203,118158
33075,377978,0
33583,47029,0
34085,44416,0
34587,90586,0
35089,253102,0
35597,168030,0
36106,24385,0
36607,589544,88499
,,
,,
