Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,498594,149990
517,324773,0
1003,1428056,1079452
1503,2855612,2507008
1998,3699354,3350750
2500,1772129,1423525
3013,150755,0
3521,48805,0
4048,85395,0
4562,73367,0
5064,36578,0
5568,85061,0
6025,50651,0
6534,55738,0
7037,31352,0
7537,247133,0
8080,65267,0
8568,58489,0
9071,34836,0
9583,46066,0
10047,51951,0
10556,31352,0
11059,83745,0
11570,78362,0
12052,1037248,688644
12549,1259775,911171
13056,1032849,684245
13562,868939,520335
14068,294279,0
14580,27869,0
15085,24385,0
15585,22643,0
16039,44084,0
16540,21772,0
17044,32223,0
17552,39191,0
18055,31352,0
18561,33094,0
19065,25256,0
19571,39191,0
20076,26998,0
20582,28740,0
21089,38320,0
21594,38320,0
22099,39191,0
22556,29611,0
23060,43545,0
23565,29611,0
24067,32223,0
24576,38320,0
25093,35818,0
25583,55676,0
26094,31352,0
26598,74435,0
27105,43600,0
27564,40061,0
28071,51321,0
28586,30944,0
29089,49369,0
29595,31352,0
30099,32223,0
30604,48771,0
31111,42474,0
31598,1412351,1063747
32081,29828,0
32561,388986,40382
33087,86842,0
33594,67944,0
34102,45287,0
34615,42674,0
35123,32223,0
35577,40932,0
36089,26127,0
36573,722183,373579
,,
,,
