Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
64,360810,0
500,861652,366948
994,1603577,1108873
1496,2631664,2136960
2000,2080331,1585627
2501,2333268,1838564
3010,1615310,1120606
3523,1133192,638488
4036,586119,91415
4551,58136,0
5054,47900,0
5563,71352,0
6069,31352,0
6526,54878,0
7035,30481,0
7540,72881,0
8025,394355,0
8558,26138,0
9057,43519,0
9572,40531,0
10024,37048,0
10533,71096,0
11044,39460,0
11547,65341,0
12037,494736,32
12534,252471,0
13036,137046,0
13538,42195,0
14060,20030,0
14559,21772,0
15061,24385,0
15564,25365,0
16063,18289,0
16564,45750,0
17070,22643,0
17575,30481,0
18029,33965,0
18535,32223,0
19039,29611,0
19542,30481,0
20052,46169,0
20553,36578,0
21059,36578,0
21564,26998,0
22069,27869,0
22575,23514,0
23080,30481,0
23585,27869,0
24042,40932,0
24549,26998,0
25052,30481,0
25560,26998,0
26067,28740,0
26583,66396,0
27092,55676,0
27599,29611,0
28059,46296,0
28571,28740,0
29077,38320,0
29583,43683,0
30087,26127,0
30596,48909,0
31103,26998,0
31552,1444695,949991
32067,20901,0
32560,482904,0
33085,52254,0
33583,62983,0
34096,43815,0
34604,37048,0
35069,20901,0
35583,40279,0
36090,51252,0
36592,436090,0
,,
,,
,,
