Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
3,1611847,682882
485,1772928,843963
998,2212567,1283602
1491,3749470,2820505
1994,3699045,2770080
2497,2825964,1896999
3007,3748055,2819090
3507,1104616,175651
4009,1988583,1059618
4514,2243304,1314339
5015,1783706,854741
5516,2704497,1775532
6021,1016819,87854
6524,1415978,487013
7029,752789,0
7489,253413,0
7993,111729,0
8495,1220696,291731
9000,238058,0
9504,90620,0
10008,83676,0
10512,124873,0
11017,111729,0
11522,84535,0
12029,95742,0
12528,602220,0
13034,1148878,219913
13541,1010687,81722
14038,1102127,173162
14542,67999,0
15047,83676,0
15548,77591,0
16002,79275,0
16504,91491,0
17007,67094,0
17510,72320,0
18017,89591,0
18521,90609,0
19026,91514,0
19531,100109,0
20036,79287,0
20541,87160,0
21047,88890,0
21550,92351,0
22054,78405,0
22508,106325,0
23012,110789,0
23516,101539,0
24021,90850,0
24529,104572,0
25035,81040,0
25537,102022,0
26044,127684,0
26546,74921,0
27052,99329,0
27557,118281,0
28061,630389,0
28564,1098620,169655
29018,996486,67521
29521,949959,20994
30024,985652,56687
30527,1039349,110384
31030,90666,0
31533,831417,0
32038,104784,0
32545,222027,0
33048,111903,0
33555,117643,0
34058,97716,0
34563,165773,0
35069,111266,0
35573,315857,0
36026,93256,0
36524,1251947,322982
,,
,,
