Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,580019,179986
498,652972,252939
1003,1264280,864247
1498,2521407,2121374
2004,1949203,1549170
2499,2467339,2067306
3002,4257372,3857339
3504,2498261,2098228
4006,2910242,2510209
4510,2519929,2119896
5012,2821919,2421886
5513,2086552,1686519
6015,2210598,1810565
6527,1825063,1425030
7031,948697,548664
7548,89784,0
8037,517441,117408
8551,181015,0
9009,217898,0
9520,118754,0
10026,73168,0
10527,161958,0
11024,199731,0
11511,578492,178459
12016,268873,0
12520,261941,0
13035,56620,0
13537,67051,0
14042,75361,0
14546,75987,0
15049,71414,0
15549,91501,0
16054,75606,0
16559,86601,0
17026,80994,0
17518,101544,0
18025,75824,0
18529,77511,0
19037,88639,0
19539,80123,0
20051,70543,0
20550,80994,0
21056,86231,0
21562,76885,0
22062,75769,0
22570,77075,0
23074,103776,0
23531,84152,0
24036,67060,0
24541,83553,0
25040,123075,0
25556,90891,0
26058,137502,0
26563,103130,0
27066,112154,0
27571,119760,0
28064,318470,0
28583,102660,0
29087,80123,0
29538,84806,0
30047,118877,0
30554,84914,0
31058,85349,0
31557,556144,156111
32066,73674,0
32554,846071,446038
33073,108269,0
33575,134460,0
34081,118645,0
34592,103475,0
35095,132075,0
35602,100154,0
36053,90439,0
36537,1053846,653813
,,
,,
,,
