Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
31,359814,0
488,803050,372186
995,1326467,895603
1500,2373301,1942437
2002,2781996,2351132
2514,2617084,2186220
3004,2064987,1634123
3507,2452172,2021308
4008,2259528,1828664
4511,1822152,1391288
5020,2316889,1886025
5527,1840605,1409741
6026,3038010,2607146
6526,2077218,1646354
7028,2355884,1925020
7483,1359829,928965
8001,892116,461252
8505,872927,442063
8998,585815,154951
9508,1115830,684966
10019,910305,479441
10514,603538,172674
11032,923138,492274
11531,655839,224975
12033,973745,542881
12526,1555396,1124532
13029,1629422,1198558
13531,1106565,675701
14053,846813,415949
14552,911063,480199
15006,1095537,664673
15503,614167,183303
16013,1155152,724288
16516,1132549,701685
17010,608530,177666
17510,223838,0
18014,573174,142310
18525,88670,0
19039,100019,0
19534,226686,0
20027,1607912,1177048
20539,857972,427108
21050,981721,550857
21540,999318,568454
22058,843927,413063
22555,847929,417065
23064,952391,521527
23513,948284,517420
24021,893239,462375
24523,535294,104430
25028,1203868,773004
25529,1002750,571886
26033,980696,549832
26547,1034770,603906
27049,630036,199172
27550,261144,0
28053,114934,0
28547,361151,0
29060,1024350,593486
29518,1028623,597759
30018,510238,79374
30531,1010801,579937
31032,995970,565106
31538,1061031,630167
32026,1991351,1560487
32537,495474,64610
33049,1376997,946133
33551,891552,460688
34054,1187328,756464
34561,924024,493160
35058,526951,96087
35572,948238,517374
36059,1241634,810770
36571,968631,537767
37015,1710576,1279712
37522,1941160,1510296
,,
,,
