Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,1293719,724358
500,1018644,449283
1002,1951974,1382613
1507,2686565,2117204
2009,3076536,2507175
2509,2975567,2406206
3010,4276945,3707584
3517,4227373,3658012
4018,3871364,3302003
4522,3234080,2664719
5025,2051895,1482534
5533,838214,268853
6049,708437,139076
6539,1082426,513065
7058,604161,34800
7555,650783,81422
8056,799333,229972
8563,659915,90554
9016,752378,183017
9507,982204,412843
10021,726759,157398
10519,1315772,746411
11020,1622263,1052902
11515,1054413,485052
12020,852395,283034
12524,955052,385691
13031,736574,167213
13539,692055,122694
14033,852936,283575
14539,709674,140313
15043,859465,290104
15550,587292,17931
16054,638168,68807
16551,694692,125331
17056,705898,136537
17550,771798,202437
18068,613737,44376
18563,587268,17907
19061,1135178,565817
19567,649332,79971
20025,692927,123566
20525,788209,218848
21041,561424,0
21537,672348,102987
22037,783434,214073
22546,583894,14533
23044,636085,66724
23549,676957,107596
24041,942204,372843
24549,962152,392791
25068,516313,0
25563,730138,160777
26059,806123,236762
26566,653034,83673
27072,679845,110484
27573,544771,0
28076,907348,337987
28525,808852,239491
29036,735791,166430
29527,1071867,502506
30045,622048,52687
30539,709637,140276
31048,907118,337757
31543,965992,396631
32056,703649,134288
32552,1195061,625700
33058,841461,272100
33566,634981,65620
34062,679376,110015
34577,795266,225905
35071,740401,171040
35586,623696,54335
36080,692140,122779
36580,1634671,1065310
,,
,,
,,
