Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,1627139,828466
495,2199782,1401109
989,2909862,2111189
1498,2554092,1755419
2002,2273289,1474616
2507,2521071,1722398
3007,2591554,1792881
3512,1519487,720814
4012,1362349,563676
4518,579801,0
5041,98000,0
5538,166424,0
6029,646036,0
6546,171720,0
7036,899768,101095
7555,124499,0
8003,291456,0
8508,183060,0
9016,188536,0
9519,124499,0
10008,1090655,291982
10516,310430,0
11031,153512,0
11533,940352,141679
12023,572439,0
12527,258760,0
13037,275260,0
13547,111584,0
14049,77248,0
14554,31570,0
15053,33965,0
15557,20030,0
16063,31352,0
16562,31352,0
17074,48840,0
17527,25256,0
18026,46541,0
18533,32223,0
19040,38320,0
19543,42944,0
20049,32223,0
20553,29611,0
21060,34636,0
21565,33094,0
22071,33564,0
22577,37919,0
23033,50111,0
23536,42273,0
24043,33094,0
24554,34636,0
25071,59501,0
25549,924942,126269
26073,33375,0
26576,40119,0
27087,45556,0
27590,35925,0
28051,60162,0
28559,46628,0
29069,56947,0
29577,48840,0
30089,40801,0
30606,36578,0
31059,41803,0
31563,124540,0
32066,54800,0
32568,213886,0
33084,40932,0
33587,46427,0
34087,131082,0
34607,61703,0
35063,41803,0
35571,49641,0
36082,28576,0
36580,396781,0
,,
,,
