Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,1461811,746509
508,1040085,324783
996,1574689,859387
1498,2477867,1762565
2007,2514259,1798957
2509,3265262,2549960
3008,2354534,1639232
3510,1612946,897644
4014,1131833,416531
4517,781069,65767
5038,113340,0
5535,187253,0
6036,249012,0
6544,179820,0
7051,86220,0
7556,131439,0
7997,681826,0
8510,162349,0
9012,153899,0
9519,120480,0
10023,206519,0
10526,228550,0
11036,179643,0
11518,1335014,619712
12024,1070326,355024
12527,306761,0
13028,361636,0
13545,118282,0
14048,76938,0
14551,28740,0
15053,26127,0
15557,28740,0
16060,15676,0
16566,26998,0
17019,42431,0
17527,29611,0
18030,41422,0
18531,233231,0
19042,93641,0
19547,80732,0
20054,32223,0
20558,63783,0
21063,53063,0
21567,59159,0
22078,34976,0
22581,33094,0
23037,33965,0
23543,50594,0
24047,45043,0
24554,45287,0
25055,33094,0
25564,37449,0
26073,36578,0
26579,57029,0
27088,54065,0
27595,29611,0
28052,56277,0
28555,46427,0
29061,29611,0
29552,359064,0
30075,106465,0
30585,27869,0
31092,40531,0
31598,82003,0
32057,40061,0
32564,64458,0
33071,45914,0
33580,42273,0
34084,48771,0
34592,33965,0
35101,65926,0
35609,36647,0
36068,35707,0
36567,393303,0
,,
,,
,,
