Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,1073341,470636
500,919627,316922
1001,1527963,925258
1502,1348391,745686
2007,3073979,2471274
2510,2870747,2268042
3013,1679303,1076598
3548,834827,232122
4023,2455444,1852739
4528,3210644,2607939
5027,2777420,2174715
5539,1402329,799624
6052,1297359,694654
6554,1524403,921698
7019,1145406,542701
7521,118968,0
8015,487566,0
8541,20901,0
9040,68408,0
9555,76725,0
10063,59244,0
10521,46541,0
11004,684665,81960
11500,379012,0
12006,168077,0
12506,61870,0
13011,82080,0
13524,26127,0
14024,112172,0
14531,25256,0
15032,31352,0
15537,40932,0
16039,24385,0
16546,42674,0
17049,37449,0
17553,29611,0
18044,253116,0
18561,13934,0
19067,30481,0
19521,26998,0
20029,38790,0
20534,28740,0
21037,39191,0
21543,26127,0
22048,28740,0
22554,30481,0
23061,25256,0
23568,29611,0
24072,50512,0
24579,26127,0
25031,25256,0
25541,58489,0
26048,27869,0
26559,61371,0
27067,27381,0
27577,36578,0
28081,34836,0
28591,31152,0
29095,40732,0
29557,39191,0
30066,27869,0
30576,84754,0
31082,31461,0
31584,36578,0
32093,47029,0
32600,40932,0
33105,47138,0
33564,45287,0
34071,38320,0
34582,30100,0
35092,42674,0
35594,65055,0
36105,55275,0
36600,296737,0
,,
,,
,,
