Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,737851,214288
500,976532,452969
1001,1633933,1110370
1503,1618504,1094941
2017,2218480,1694917
2534,186183,0
3026,1131416,607853
3513,2951616,2428053
4017,3495927,2972364
4520,3211179,2687616
5029,2484134,1960571
5538,2428842,1905279
6028,934795,411232
6530,2530231,2006668
7036,843370,319807
7543,1252738,729175
8001,1544729,1021166
8531,44496,0
9033,73363,0
9552,40073,0
10062,67009,0
10561,41603,0
11065,28740,0
11506,433712,0
12040,15676,0
12536,94139,0
13020,656524,132961
13523,201253,0
14034,150932,0
14530,105000,0
15049,51263,0
15532,1562419,1038856
16034,1689655,1166092
16553,1110468,586905
17052,1209740,686177
17557,1080857,557294
18051,1135361,611798
18562,1081728,558165
19062,1144162,620599
19571,1089566,566003
20077,1108664,585101
20525,1096533,572970
21037,1124975,601412
21539,1113080,589517
22059,1040253,516690
22560,85315,0
23040,170726,0
23562,26998,0
24068,52593,0
24572,33129,0
25077,47499,0
25584,33564,0
26039,33965,0
26548,35707,0
27052,47969,0
27565,32223,0
28070,49818,0
28573,72693,0
29079,52392,0
29592,30454,0
30098,44634,0
30552,56678,0
31061,40932,0
31571,31352,0
32078,29611,0
32588,33965,0
33093,99698,0
33600,80020,0
34104,33094,0
34562,57687,0
35083,93153,0
35583,37919,0
36090,34836,0
36583,530430,6867
,,
,,
,,
