Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,529101,0
503,890468,330020
1000,1569097,1008649
1508,2028063,1467615
2003,2064755,1504307
2513,2333396,1772948
3020,2091505,1531057
3522,1069469,509021
4026,1095114,534666
4529,939282,378834
5031,853241,292793
5534,1050879,490431
6038,1119181,558733
6541,1268049,707601
7046,976729,416281
7547,960792,400344
7996,906644,346196
8524,478665,0
9046,62266,0
9543,52254,0
10050,24385,0
10566,35952,0
11067,70300,0
11528,62242,0
12012,563034,2586
12515,198608,0
13021,58363,0
13541,16547,0
14038,23514,0
14540,26127,0
15043,26127,0
15545,28740,0
16051,26127,0
16549,30951,0
17060,38320,0
17562,57480,0
18067,43414,0
18574,28740,0
19031,57549,0
19538,49641,0
20041,37449,0
20544,35707,0
21048,30481,0
21559,32493,0
22063,32223,0
22568,27869,0
23070,31352,0
23576,35952,0
24075,170726,0
24534,59766,0
25040,60936,0
25548,31352,0
26057,51992,0
26566,23514,0
27074,50450,0
27583,60030,0
28087,31352,0
28549,26998,0
29056,62242,0
29564,40200,0
30075,22643,0
30588,31352,0
31097,38320,0
31596,585796,25348
32104,26127,0
32541,792216,231768
33066,38331,0
33570,59940,0
34081,52994,0
34590,37718,0
35099,27869,0
35606,36578,0
36062,33965,0
36555,752527,192079
,,
,,
