Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1302065,700994
495,974880,373809
995,1494850,893779
1491,1827819,1226748
1999,2697576,2096505
2505,2454929,1853858
2998,1683643,1082572
3501,1374757,773686
4014,1515980,914909
4521,49802,0
5024,994419,393348
5551,31387,0
6048,33094,0
6556,45287,0
7010,108806,0
7520,41681,0
8024,68470,0
8533,25256,0
9028,292105,0
9546,80164,0
10059,55807,0
10565,31152,0
11033,39661,0
11510,480239,0
12046,36578,0
12521,1124914,523843
13025,326448,0
13528,1141361,540290
14043,1031615,430544
14546,1101045,499974
15041,1099706,498635
15552,1091978,490907
16053,1076502,475431
16544,762452,161381
17038,1074760,473689
17542,1113395,512324
18046,1172092,571021
18550,1100331,499260
19055,1089723,488652
19509,1118620,517549
20012,1118567,517496
20521,221302,0
21038,30516,0
21544,31352,0
22048,36578,0
22553,20901,0
23043,329824,0
23563,15676,0
24068,47900,0
24572,24385,0
25029,30481,0
25533,33094,0
26038,30481,0
26553,25256,0
27067,33965,0
27579,48909,0
28082,54604,0
28541,45425,0
29048,70751,0
29558,40400,0
30067,53063,0
30578,31152,0
31084,32223,0
31592,29611,0
32098,57148,0
32558,44416,0
33064,45614,0
33571,32223,0
34084,39059,0
34588,53063,0
35082,299220,0
35606,30481,0
36111,34836,0
36548,549775,0
,,
,,
