Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,1351094,812108
485,1288138,749152
990,1795787,1256801
1485,3281705,2742719
1989,3679412,3140426
2491,2631664,2092678
2993,3625315,3086329
3499,5415998,4877012
3999,4519871,3980885
4500,3292347,2753361
5008,6908670,6369684
5514,6444450,5905464
6012,3897145,3358159
6520,3294748,2755762
7021,2441611,1902625
7524,2925200,2386214
8027,2493762,1954776
8527,2231193,1692207
9037,2157442,1618456
9533,2250425,1711439
10035,2953070,2414084
10541,2890293,2351307
11040,2100551,1561565
11544,2843402,2304416
12000,2288884,1749898
12499,2775365,2236379
13000,2867182,2328196
13501,2055628,1516642
14008,2546849,2007863
14509,2354663,1815677
15011,2868928,2329942
15513,2556291,2017305
16022,2353908,1814922
16519,3416066,2877080
17022,3375050,2836064
17524,3618819,3079833
18025,3801696,3262710
18536,3446544,2907558
19034,2787320,2248334
19541,3096231,2557245
20045,3470263,2931277
20547,2861853,2322867
21045,3571148,3032162
21547,4155642,3616656
22049,4219348,3680362
22554,2760929,2221943
23009,2724072,2185086
23506,2626457,2087471
24014,2449732,1910746
24515,1618526,1079540
25019,1718266,1179280
25529,2369247,1830261
26023,2767774,2228788
26526,3166801,2627815
27029,2535848,1996862
27535,2876016,2337030
28034,2175987,1637001
28541,2624785,2085799
29049,1964542,1425556
29546,2973209,2434223
30051,3027753,2488767
30554,2814525,2275539
31068,2463867,1924881
31563,2529167,1990181
32066,2483780,1944794
32579,1963923,1424937
33018,2362546,1823560
33526,2963971,2424985
34021,2735318,2196332
34526,1999108,1460122
35031,2566699,2027713
35533,2921225,2382239
36037,2699148,2160162
36539,2740040,2201054
,,
,,
