Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
47,1015555,375171
494,903687,263303
1000,1649154,1008770
1496,999811,359427
1997,2710361,2069977
2506,1905515,1265131
3032,284544,0
3539,87056,0
4025,580777,0
4553,52701,0
5052,64720,0
5565,141113,0
6019,197410,0
6525,50730,0
7015,566437,0
7537,39472,0
8034,372844,0
8557,16346,0
9055,311852,0
9567,45826,0
10074,50512,0
10511,663155,22771
11021,89233,0
11555,31963,0
12028,592769,0
12532,132478,0
13035,66857,0
13550,16792,0
14051,33965,0
14558,17418,0
15063,26127,0
15563,22643,0
16068,26127,0
16567,20901,0
17072,21772,0
17527,28740,0
18031,22643,0
18535,40061,0
19040,160876,0
19549,26998,0
20056,26127,0
20562,30481,0
21067,30481,0
21569,29611,0
22076,27869,0
22581,26998,0
23037,29611,0
23542,17908,0
24042,71280,0
24557,32223,0
25059,24385,0
25563,47900,0
26081,30281,0
26583,27869,0
27093,43545,0
27547,40932,0
28059,36736,0
28571,67468,0
29076,51992,0
29588,47167,0
30095,58088,0
30602,31352,0
31060,26127,0
31558,349237,0
32069,84485,0
32577,91722,0
33084,30481,0
33588,80870,0
34099,34836,0
34608,37449,0
35120,39460,0
35622,33564,0
36077,44015,0
36573,167443,0
,,
,,
,,
