Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,626562,0
497,992236,0
991,1871133,806671
1494,3246149,2181687
2010,4865209,3800747
2512,2630809,1566347
3012,1551469,487007
3513,1830424,765962
4010,2767221,1702759
4509,2881148,1816686
5021,1958333,893871
5528,391181,0
6042,96820,0
6544,117642,0
7052,70543,0
7557,77419,0
8057,216619,0
8514,199208,0
9025,54867,0
9522,114934,0
10030,61834,0
10535,59657,0
11039,63576,0
11544,169522,0
12053,98196,0
12557,94849,0
13041,1256369,191907
13545,633357,0
14049,219701,0
14566,59222,0
15066,53752,0
15569,67060,0
16021,62462,0
16522,126359,0
17028,66298,0
17528,85922,0
18028,209153,0
18532,344726,0
19055,52881,0
19549,196784,0
20058,70841,0
20565,82574,0
21074,51383,0
21572,168280,0
22077,58351,0
22528,145695,0
23041,58351,0
23541,134825,0
24050,72354,0
24545,147420,0
25056,81464,0
25561,68068,0
26066,65117,0
26574,85017,0
27069,147420,0
27583,95337,0
28087,109071,0
28591,91501,0
29050,66271,0
29551,80994,0
30060,91183,0
30567,95537,0
31068,89269,0
31553,1588097,523635
32077,81333,0
32584,99203,0
33086,75838,0
33588,96883,0
34092,54867,0
34599,69645,0
35048,75769,0
35556,55738,0
36062,61834,0
36563,340274,0
,,
,,
,,
