Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,491432,0
482,836393,269291
989,1943920,1376818
1492,3056288,2489186
2005,2036908,1469806
2528,541494,0
3028,256835,0
3543,34435,0
4034,466056,0
4559,42273,0
5010,33965,0
5521,64998,0
6029,38320,0
6542,55137,0
7046,49310,0
7557,26127,0
8042,380014,0
8518,22643,0
9015,136281,0
9531,27869,0
10043,45369,0
10547,39191,0
11052,60701,0
11563,31951,0
12065,58890,0
12547,824240,257138
13047,1210439,643337
13504,1780477,1213375
14005,163131,0
14520,10450,0
15023,43545,0
15524,28740,0
16034,30481,0
16529,22643,0
17033,26127,0
17537,27869,0
18041,45804,0
18549,37460,0
19052,37449,0
19560,39680,0
20048,580777,13675
20566,22643,0
21073,32894,0
21579,27869,0
22034,35707,0
22542,51383,0
23048,38703,0
23550,26127,0
24055,44416,0
24567,47936,0
25071,33965,0
25579,42342,0
26081,46158,0
26592,29611,0
27049,35707,0
27557,31822,0
28065,38320,0
28574,39696,0
29081,43545,0
29589,31152,0
30098,31352,0
30557,35707,0
31067,47900,0
31553,939282,372180
32080,33375,0
32579,47499,0
33091,30481,0
33596,42273,0
34108,31352,0
34564,37667,0
35073,55357,0
35578,36456,0
36082,47298,0
36571,635494,68392
,,
,,
