Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1928552,1343369
503,1313048,727865
999,2225608,1640425
1501,3329927,2744744
2004,3620724,3035541
2506,3146855,2561672
3008,3013975,2428792
3513,2356926,1771743
4015,583066,0
4521,2805984,2220801
5025,2136220,1551037
5556,847818,262635
6048,548784,0
6514,85888,0
7026,40061,0
7533,36578,0
8019,1137401,552218
8548,316191,0
9053,72900,0
9567,75248,0
10022,58489,0
10531,27869,0
11032,103679,0
11547,39191,0
12030,567077,0
12532,134091,0
13035,68610,0
13537,301143,0
14050,17418,0
14553,48771,0
15056,24385,0
15559,18289,0
16062,20901,0
16564,20030,0
17069,29611,0
17526,31352,0
18027,33861,0
18537,34836,0
19039,34836,0
19545,40061,0
20049,23514,0
20554,48771,0
21062,29611,0
21565,35707,0
22071,31352,0
22562,580777,0
23083,121139,0
23542,29611,0
24044,26127,0
24550,40061,0
25054,26998,0
25565,41259,0
26076,44416,0
26582,45086,0
27090,35707,0
27552,35626,0
28060,33094,0
28566,27668,0
29071,34836,0
29578,36578,0
30085,32023,0
30593,37449,0
31102,34836,0
31594,1367577,782394
32065,43236,0
32553,428882,0
33076,26998,0
33573,89824,0
34087,60162,0
34593,93429,0
35102,67312,0
35612,34636,0
36079,36687,0
36566,279272,0
,,
,,
