Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
39,433884,0
491,759873,169207
990,1697876,1107210
1487,3989608,3398942
1989,3069780,2479114
2501,2734753,2144087
3006,4816258,4225592
3493,5123397,4532731
3994,2610248,2019582
4496,2777857,2187191
5000,1194179,603513
5528,453237,0
6044,591419,753
6542,497748,0
7050,43614,0
7509,125224,0
7995,423035,0
8513,174252,0
9024,83069,0
9534,60963,0
10038,46158,0
10525,518648,0
11056,153653,0
11517,36578,0
12021,41803,0
12496,1024990,434324
13003,488875,0
13506,60389,0
14008,75078,0
14527,19160,0
15025,40932,0
15537,31109,0
16031,25256,0
16534,22643,0
17037,17418,0
17542,31352,0
18047,41815,0
18552,30481,0
19059,34836,0
19500,394355,0
20018,24260,0
20521,30481,0
21031,20901,0
21534,39191,0
22039,29611,0
22544,34836,0
23050,37449,0
23554,38320,0
24050,160876,0
24546,623798,33132
25068,29611,0
25524,48390,0
26039,26127,0
26545,28740,0
27051,38119,0
27555,35707,0
28058,47900,0
28570,28740,0
29076,41872,0
29586,47098,0
30044,36878,0
30549,42674,0
31060,47029,0
31567,111843,0
32064,36578,0
32573,74050,0
33087,33094,0
33585,36578,0
34096,31352,0
34557,39331,0
35060,69742,0
35570,36578,0
36076,37449,0
36571,513770,0
,,
,,
