Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
9,979194,528215
481,1089187,638208
983,1611835,1160856
1486,1124501,673522
1988,3046180,2595201
2491,3293108,2842129
2999,3296252,2845273
3494,3592733,3141754
3998,2740047,2289068
4501,2648648,2197669
5006,1559355,1108376
5519,1020015,569036
6021,942475,491496
6523,1039506,588527
7022,1114612,663633
7526,836717,385738
8038,105433,0
8552,52254,0
9049,96289,0
9507,69672,0
10014,79330,0
10519,58351,0
11021,153900,0
11516,587947,136968
12011,834816,383837
12512,899367,448388
13019,1327291,876312
13521,76835,0
14034,49733,0
14538,48401,0
15041,38320,0
15543,36578,0
16046,47029,0
16547,44556,0
17054,270781,0
17557,41803,0
17997,451715,736
18515,42674,0
19028,54867,0
19525,46158,0
20031,52091,0
20537,58079,0
21041,41803,0
21547,52363,0
22054,53996,0
22555,57480,0
23057,52011,0
23561,49641,0
24065,59222,0
24518,41803,0
25026,46158,0
25531,49641,0
26036,38320,0
26540,53234,0
27045,42674,0
27549,55738,0
28056,75707,0
28563,50512,0
29052,679596,228617
29549,1204960,753981
30068,1172855,721876
30571,1105242,654263
31077,1107855,656876
31542,1111039,660060
32036,1110468,659489
32540,973274,522295
33045,1132904,681925
33547,1103500,652521
34051,1106113,655134
34555,1102629,651650
35060,1094791,643812
35551,804173,353194
36077,200629,0
36576,352455,0
,,
,,
