Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
30,1231549,619751
499,706673,94875
998,1354673,742875
1498,1869751,1257953
2002,3705655,3093857
2503,2955907,2344109
3005,3146855,2535057
3526,2422094,1810296
4017,1723619,1111821
4507,1756118,1144320
5017,351199,0
5535,76267,0
6040,47040,0
6544,60963,0
7052,53125,0
7556,61103,0
8059,260604,0
8516,60963,0
9004,610699,0
9507,50535,0
10027,95263,0
10534,72354,0
11042,147420,0
11524,1135358,523560
12027,990619,378821
12530,841779,229981
13034,1065683,453885
13530,867267,255469
14037,752859,141061
14539,1105633,493835
15042,1051152,439354
15553,74073,0
16055,37449,0
16546,858346,246548
17047,1518417,906619
17515,1119491,507693
18006,1569902,958104
18503,1117750,505952
19028,1128358,516560
19531,1113951,502153
20036,1019505,407707
20538,1104371,492573
21040,1106113,494315
21542,1122199,510401
22051,1113080,501282
22555,1109597,497799
23049,1020830,409032
23566,264454,0
24071,46290,0
24523,42674,0
25029,46158,0
25534,45757,0
26044,54380,0
26547,55738,0
27053,42674,0
27555,61834,0
28056,74520,0
28566,53996,0
29072,47029,0
29577,46158,0
30083,56609,0
30539,41531,0
31029,688329,76531
31554,42674,0
32059,51383,0
32560,46158,0
33064,50512,0
33572,44416,0
34075,50512,0
34579,40061,0
35081,73647,0
35587,52254,0
36075,1142221,530423
36527,1352630,740832
,,
,,
