Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,687329,207052
490,789010,308733
992,1231012,750735
1496,1874979,1394702
2004,1468656,988379
2501,403006,0
3008,1276463,796186
3502,2256349,1776072
4009,1974343,1494066
4516,1053096,572819
5041,172714,0
5539,269534,0
6026,583479,103202
6544,205739,0
7059,141715,0
7487,1378034,897757
7999,442123,0
8522,105810,0
9031,236115,0
9509,1340055,859778
10039,56077,0
10555,41229,0
11058,62360,0
11540,798278,318001
12023,154176,0
12495,659498,179221
13002,467703,0
13506,51896,0
14024,26025,0
14522,43545,0
15028,29611,0
15519,160876,0
16031,23514,0
16533,26127,0
17037,26998,0
17538,147744,0
18057,104607,0
18561,31352,0
19067,36589,0
19555,153394,0
20033,39408,0
20533,44035,0
21036,43818,0
21543,36578,0
22049,39999,0
22554,52862,0
23066,55475,0
23570,52862,0
24075,28740,0
24580,37449,0
25028,36578,0
25536,26127,0
26038,33965,0
26524,936425,456148
27051,57028,0
27559,34836,0
28071,33965,0
28577,47568,0
29086,42674,0
29544,40252,0
30049,43144,0
30561,34636,0
31070,23514,0
31575,131707,0
32092,41803,0
32591,526923,46646
33056,42296,0
33564,43382,0
34064,38320,0
34579,29611,0
35068,374127,0
35587,104785,0
36096,58465,0
36594,381837,0
,,
,,
