Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
56,460841,71172
511,720004,330335
1011,1300092,910423
1513,2679865,2290196
2016,4722696,4333027
2511,4482201,4092532
3020,4015771,3626102
3531,1300877,911208
4042,922169,532500
4547,953567,563898
5055,1117592,727923
5558,1196272,806603
6045,2185856,1796187
6491,1217421,827752
7014,1115850,726181
7525,1134853,745184
8028,1328729,939060
8523,1602089,1212420
9044,80388,0
9549,46158,0
10057,43545,0
10568,47900,0
11014,158760,0
11512,561547,171878
12006,348240,0
12509,137617,0
13012,100558,0
13528,14805,0
14029,59141,0
14536,31352,0
15039,21772,0
15540,23514,0
16044,29611,0
16547,25256,0
17052,32223,0
17558,23514,0
18063,180816,0
18569,44508,0
19077,45957,0
19525,90934,0
20037,56947,0
20542,30481,0
21050,31352,0
21554,37449,0
22056,23514,0
22566,55945,0
23070,37449,0
23575,28740,0
24085,32223,0
24585,77154,0
25041,64184,0
25547,53733,0
26056,49980,0
26565,29611,0
27079,65375,0
27583,54970,0
28093,82073,0
28551,26127,0
29071,31352,0
29570,52323,0
30076,34636,0
30585,39191,0
31092,51383,0
31581,1017996,628327
32120,24494,0
32545,403947,14278
33070,28740,0
33567,157593,0
34087,36578,0
34597,51252,0
35102,35707,0
35610,36578,0
36066,37048,0
36556,592767,203098
,,
,,
,,
