Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,556773,0
493,614124,52311
995,1565670,1003857
1499,4044412,3482599
2006,4994368,4432555
2506,5581929,5020116
3001,4816521,4254708
3502,3145038,2583225
4006,3177102,2615289
4508,3096628,2534815
5012,2716625,2154812
5514,2013774,1451961
6024,1848424,1286611
6530,239852,0
7045,212886,0
7541,600705,38892
8042,795880,234067
8506,155520,0
9006,458205,0
9514,208980,0
10022,157336,0
10528,109544,0
11030,289820,0
11521,1025323,463510
12022,314513,0
12526,243540,0
13029,405196,0
13541,154299,0
14047,110471,0
14545,174739,0
15048,160380,0
15552,156222,0
16055,109355,0
16555,147766,0
17058,225446,0
17564,170100,0
18014,191160,0
18521,168474,0
19023,201413,0
19525,208436,0
20030,171720,0
20535,184680,0
21037,165240,0
21545,116409,0
22043,191160,0
22550,137439,0
23043,407116,0
23555,135315,0
24055,223548,0
24565,157140,0
25073,161524,0
25574,191159,0
26027,197292,0
26531,248451,0
27037,194400,0
27541,160549,0
28046,212220,0
28549,171720,0
29046,263323,0
29552,273543,0
30062,189540,0
30564,220320,0
31064,292630,0
31556,1613114,1051301
32070,263476,0
32565,758025,196212
33078,371487,0
33537,219110,0
34042,204120,0
34546,171853,0
35051,191160,0
35554,229889,0
36060,233162,0
36551,1069135,507322
,,
,,
,,
