Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
44,1141331,0
495,1813685,385427
997,2412448,984190
1499,4037068,2608810
2019,3666453,2238195
2503,4612264,3184006
3009,4679265,3251007
3512,3694080,2265822
4022,2100119,671861
4538,1090708,0
5062,312066,0
5545,114240,0
6039,851669,0
6557,123810,0
7009,65318,0
7512,68477,0
8033,732789,0
8519,472130,0
9025,66298,0
9534,71414,0
10038,56609,0
10541,55738,0
11046,56609,0
11554,88100,0
12064,91996,0
12545,591587,0
12998,279299,0
13503,143142,0
14016,68068,0
14512,113400,0
15025,52266,0
15531,70612,0
16029,47900,0
16535,57480,0
17038,60963,0
17545,65346,0
18052,86302,0
18558,58351,0
19059,66189,0
19564,67931,0
20071,56119,0
20524,92724,0
21033,65318,0
21520,438856,0
22045,55738,0
22549,57099,0
23057,64447,0
23560,63576,0
24068,62161,0
24576,62705,0
25077,63576,0
25529,47029,0
26037,55738,0
26544,105387,0
27047,78119,0
27555,104115,0
28061,91653,0
28567,55738,0
29073,94666,0
29575,87699,0
30085,74844,0
30585,110011,0
31039,142866,0
31545,138838,0
32055,73946,0
32554,385802,0
33070,93526,0
33570,75437,0
34083,55738,0
34571,609457,0
35093,71695,0
35596,64175,0
36098,74167,0
36604,461408,0
,,
,,
,,
