Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,1073552,511915
501,495119,0
1013,693244,131607
1506,1402721,841084
1997,3062871,2501234
2500,3895764,3334127
3004,2442646,1881009
3505,1913694,1352057
4007,1489228,927591
4508,3650731,3089094
5010,4789754,4228117
5511,3330340,2768703
6021,1775191,1213554
6525,678241,116604
7025,2211968,1650331
7543,1860893,1299256
8035,527288,0
8537,1484259,922622
9036,2779004,2217367
9541,1724273,1162636
10035,2042467,1480830
10487,1732638,1171001
10990,1634130,1072493
11499,1447319,885682
12001,797787,236150
12504,352865,0
13016,468273,0
13524,172000,0
14024,343187,0
14518,708155,146518
15033,227233,0
15544,198899,0
16041,206057,0
16546,137722,0
17055,171082,0
17558,126990,0
18067,286725,0
18518,177576,0
19029,111488,0
19527,177361,0
20031,155106,0
20537,135155,0
21042,145063,0
21547,176421,0
22051,122826,0
22557,151758,0
23054,162917,0
23559,143947,0
24067,156220,0
24569,161195,0
25071,223560,0
25525,178369,0
26033,155106,0
26537,168649,0
27041,215644,0
27529,743064,181427
28055,149527,0
28559,165670,0
29059,159569,0
29560,254339,0
30067,192338,0
30570,158454,0
31074,123071,0
31577,168496,0
32084,177691,0
32585,178539,0
33035,169771,0
33545,188599,0
34047,185613,0
34554,131673,0
35052,230040,0
35560,195283,0
36066,121056,0
36551,1401798,840161
,,
,,
,,
