Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
10,1172552,806974
493,785492,419914
990,1113540,747962
1492,3098928,2733350
1994,4234893,3869315
2501,2333083,1967505
3013,1808427,1442849
3500,1895953,1530375
4008,2885174,2519596
4513,3590346,3224768
5008,4349657,3984079
5516,2314863,1949285
6022,1455050,1089472
6521,2447004,2081426
7027,1339202,973624
7547,259385,0
8034,2090278,1724700
8529,2660325,2294747
9032,3008043,2642465
9533,2415973,2050395
9986,1150763,785185
10490,1493964,1128386
11021,1174024,808446
11500,853276,487698
12006,292729,0
12506,432975,67397
13011,411070,45492
13526,144525,0
14030,157338,0
14525,282467,0
15037,145063,0
15544,136870,0
16046,162917,0
16544,220320,0
17052,154607,0
17558,166702,0
18048,427039,61461
18570,110605,0
19068,146179,0
19521,149527,0
20027,138368,0
20531,144291,0
21030,161014,0
21539,125956,0
22032,233280,0
22544,138790,0
23046,142831,0
23550,145063,0
24060,127099,0
24560,127153,0
25061,111896,0
25566,152874,0
26075,159091,0
26579,190939,0
27084,135019,0
27524,384891,19313
28026,1249068,883490
28516,1798590,1433012
29022,1186552,820974
29526,1795184,1429606
30027,1217613,852035
30531,1234902,869324
31034,1978598,1613020
31539,1008667,643089
32063,1238815,873237
32572,1214619,849041
33073,1218396,852818
33577,1185911,820333
34084,1194321,828743
34526,1065326,699748
35045,414705,49127
35548,199895,0
36049,197079,0
36547,205900,0
,,
,,
