Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
64,477983,671
504,630968,153656
999,1583829,1106517
1509,3073200,2595888
2011,2916029,2438717
2517,3679151,3201839
3010,2142715,1665403
3513,3650769,3173457
4017,2461175,1983863
4521,1703050,1225738
5033,1285678,808366
5534,2303722,1826410
6037,990590,513278
6555,76651,0
7065,99341,0
7497,856277,378965
8005,711388,234076
8527,688715,211403
9041,132828,0
9535,145471,0
10034,157140,0
10528,618934,141622
11047,90914,0
11530,699694,222382
12037,294083,0
12536,195206,0
13048,98515,0
13547,175827,0
14058,79252,0
14562,79227,0
15013,103776,0
15516,83690,0
16017,1004596,527284
16528,77620,0
17037,104892,0
17530,129600,0
18033,177107,0
18547,111670,0
19053,67060,0
19558,99312,0
20065,208846,0
20562,121318,0
21061,181560,0
21524,108239,0
22024,179820,0
22528,139320,0
23036,75769,0
23540,99312,0
24044,136136,0
24558,1035683,558371
25055,2217224,1739912
25554,2217065,1739753
26056,2228197,1750885
26563,2178879,1701567
27068,1009418,532106
27584,125774,0
28087,285186,0
28538,73558,0
29051,122200,0
29537,178200,0
30035,377568,0
30535,846071,368759
31053,81865,0
31554,222073,0
32059,134459,0
32549,1025323,548011
33063,2283117,1805805
33570,2280550,1803238
34073,2248977,1771665
34575,1056771,579459
35090,74218,0
35595,125521,0
36046,118450,0
36545,222001,0
,,
,,
,,
