Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,982255,533422
497,1233378,784545
999,1565961,1117128
1504,1521170,1072337
2010,2730282,2281449
2504,2904007,2455174
3005,2751923,2303090
3508,3603391,3154558
4010,3622965,3174132
4518,2137852,1689019
5020,1717428,1268595
5521,1262128,813295
6031,674508,225675
6528,1655985,1207152
7031,1801742,1352909
7537,3350912,2902079
8028,3172040,2723207
8531,2412603,1963770
9039,799673,350840
9546,1686991,1238158
9998,2002878,1554045
10492,3352170,2903337
10994,1767823,1318990
11495,2191199,1742366
11997,2123115,1674282
12500,1589463,1140630
13003,2415341,1966508
13505,1701695,1252862
14015,2073551,1624718
14524,1532276,1083443
15023,1729491,1280658
15524,2538814,2089981
16017,1588974,1140141
16520,1800462,1351629
17022,1929017,1480184
17531,1487219,1038386
18034,1336438,887605
18552,637968,189135
19049,500973,52140
19550,670650,221817
20049,761516,312683
20563,507932,59099
21014,538957,90124
21514,645069,196236
22016,552298,103465
22520,729219,280386
23027,586061,137228
23527,587515,138682
24030,692417,243584
24537,556120,107287
25037,675381,226548
25546,616482,167649
26050,579032,130199
26543,799499,350666
27045,764914,316081
27559,548165,99332
28059,696157,247324
28566,805669,356836
29061,604912,156079
29564,722606,273773
30064,706907,258074
30565,645549,196716
31024,1076931,628098
31524,662283,213450
32027,688982,240149
32538,526913,78080
33033,1007123,558290
33541,515032,66199
34040,787897,339064
34547,702927,254094
35058,626416,177583
35561,476461,27628
36049,1096841,648008
36554,1469605,1020772
,,
,,
