Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,1204030,942647
495,1434924,1173541
998,1499078,1237695
1502,1950298,1688915
2004,4332578,4071195
2506,3472360,3210977
3010,4016813,3755430
3517,2142528,1881145
4022,1264842,1003459
4524,1225929,964546
5023,1775365,1513982
5529,2425337,2163954
6040,2603252,2341869
6534,2434056,2172673
7034,1009361,747978
7543,743832,482449
8046,1127000,865617
8560,80519,0
9016,72724,0
9508,1011038,749655
10015,488920,227537
10528,167415,0
11033,70056,0
11521,1523095,1261712
12025,984739,723356
12530,923354,661971
13027,514574,253191
13527,815909,554526
14031,809921,548538
14547,69208,0
15037,314171,52788
15543,215360,0
16061,41013,0
16564,33094,0
17054,208853,0
17564,30493,0
18023,51084,0
18528,41803,0
19039,36578,0
19525,534723,273340
20027,418908,157525
20541,53996,0
21046,36578,0
21550,22643,0
22059,41803,0
22566,41402,0
23067,29611,0
23572,41803,0
24064,605794,344411
24536,23514,0
25036,40061,0
25542,38320,0
26051,40932,0
26563,32101,0
27068,43545,0
27579,33965,0
28086,47900,0
28577,372074,110691
29051,65613,0
29554,47568,0
30063,41001,0
30573,41803,0
31076,41402,0
31589,49510,0
32093,54466,0
32598,33094,0
33057,52724,0
33560,53664,0
34074,37449,0
34583,31352,0
35089,32972,0
35594,50512,0
36099,70250,0
36601,182850,0
37064,777475,516092
,,
,,
,,
