Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
31,544233,97838
501,794526,348131
998,1781360,1334965
1505,2368360,1921965
2020,776110,329715
2519,1435494,989099
3032,2199755,1753360
3517,2761052,2314657
4024,1857275,1410880
4523,5015928,4569533
5019,4121750,3675355
5520,2359272,1912877
6023,1368477,922082
6526,2194495,1748100
7029,1259781,813386
7543,2137809,1691414
8041,344685,0
8558,111138,0
9014,84598,0
9514,129456,0
10010,528869,82474
10532,94069,0
11004,1209680,763285
11511,331140,0
12027,287931,0
12525,265130,0
13039,75960,0
13542,87037,0
14045,121630,0
14549,90820,0
15041,247154,0
15546,126932,0
16055,77511,0
16557,64447,0
17059,79252,0
17569,69509,0
18057,328817,0
18530,227038,0
19031,101862,0
19536,158858,0
20040,76640,0
20543,119741,0
21048,122943,0
21553,110412,0
22043,470661,24266
22563,106935,0
23067,144184,0
23569,85078,0
24077,116050,0
24582,82437,0
25039,96535,0
25544,86220,0
26050,119472,0
26559,99121,0
27048,810743,364348
27565,129724,0
28073,79252,0
28575,111214,0
29075,147420,0
29596,104131,0
30096,257849,0
30548,107848,0
31055,81865,0
31537,1634310,1187915
32057,109395,0
32559,142831,0
33070,94849,0
33573,112578,0
34076,130294,0
34586,135205,0
35073,658285,211890
35592,184125,0
36095,104238,0
36582,1022679,576284
,,
,,
