Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,466516,51451
501,776232,361167
1007,1802577,1387512
1507,2221769,1806704
2022,993775,578710
2513,1962669,1547604
3013,2065814,1650749
3513,2344452,1929387
4013,3474156,3059091
4516,3926579,3511514
5019,4096727,3681662
5519,3911325,3496260
6021,2700754,2285689
6524,1365028,949963
7027,1179584,764519
7529,1174645,759580
8034,1211469,796404
8534,1733535,1318470
8987,2021618,1606553
9492,1171190,756125
9999,175002,0
10518,152552,0
11029,124852,0
11505,589980,174915
12010,271988,0
12516,231428,0
13034,73712,0
13531,107163,0
14038,100673,0
14539,76640,0
15034,192780,0
15548,88260,0
16049,75769,0
16551,113895,0
17057,67931,0
17559,70543,0
18053,350220,0
18576,196696,0
19031,114952,0
19534,74027,0
20039,86743,0
20548,127298,0
21052,95629,0
21553,128839,0
22062,123344,0
22568,72285,0
23069,80287,0
23570,120728,0
24069,133062,0
24582,93923,0
25037,110471,0
25545,123607,0
26049,92212,0
26546,110343,0
27049,85922,0
27556,121380,0
28059,152280,0
28570,74027,0
29067,145398,0
29577,72939,0
30082,105039,0
30589,99283,0
31096,76640,0
31525,1752381,1337316
32050,154503,0
32537,390700,0
33059,115222,0
33560,90140,0
34072,85453,0
34574,100400,0
35060,1050026,634961
35564,1257802,842737
36068,1089697,674632
36568,1560436,1145371
,,
,,
,,
