Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1393775,785816
487,840477,232518
989,1315847,707888
1497,1976419,1368460
2001,4432805,3824846
2490,4122770,3514811
2993,2906084,2298125
3499,1991999,1384040
4011,490417,0
4517,568190,0
5028,350624,0
5524,975741,367782
6049,1076089,468130
6555,498961,0
7012,83344,0
7525,155659,0
8003,1251102,643143
8510,938921,330962
9033,1628355,1020396
9529,869540,261581
10049,64723,0
10546,175341,0
11050,216723,0
11542,1075324,467365
12058,3061446,2453487
12543,1044145,436186
12996,113845,0
13499,50415,0
14001,1236605,628646
14505,942817,334858
15021,44439,0
15521,22643,0
16023,21772,0
16529,28304,0
17027,150519,0
17516,2095301,1487342
18040,5374905,4766946
18545,767354,159395
19035,279272,0
19540,277542,0
20057,159462,0
20545,924622,316663
21067,2705635,2097676
21570,636948,28989
22026,20030,0
22537,35680,0
23032,135885,0
23524,957505,349546
24043,2499640,1891681
24545,751396,143437
25057,29611,0
25549,215025,0
26051,1268949,660990
26549,1609450,1001491
27075,1621130,1013171
27559,1623502,1015543
28070,1053175,445216
28537,1110389,502430
29034,1200172,592213
29523,1988409,1380450
30054,1108124,500165
30528,1213695,605736
31054,1076502,468543
31574,1151420,543461
32047,2430314,1822355
32549,2670980,2063021
33067,2615215,2007256
33574,1756775,1148816
34082,809100,201141
34535,60183,0
35028,746570,138611
35530,2055444,1447485
36045,110098,0
36551,380014,0
,,
,,
