Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
22,1163521,587198
501,862212,285889
991,1697582,1121259
1494,1596113,1019790
2000,3240273,2663950
2500,1557536,981213
3008,2339358,1763035
3509,1482297,905974
4013,3009382,2433059
4514,1664059,1087736
5026,404176,0
5533,35718,0
6037,629058,52735
6516,73421,0
7010,170726,0
7539,29611,0
8044,50624,0
8556,45532,0
9043,566437,0
9556,126474,0
10071,101182,0
10518,274285,0
11016,84501,0
11515,851176,274853
12023,253594,0
12525,53649,0
13027,66857,0
13543,18289,0
14043,37449,0
14548,25726,0
15049,73809,0
15556,23514,0
16057,22643,0
16556,58088,0
17076,28729,0
17572,29210,0
18015,358504,0
18533,26998,0
19042,31352,0
19546,42273,0
20052,39059,0
20558,52254,0
21062,21772,0
21572,33094,0
22072,29210,0
22577,35707,0
23082,44084,0
23539,34859,0
24044,65187,0
24550,40061,0
25053,45750,0
25563,43815,0
26073,26127,0
26582,44253,0
27088,30481,0
27596,31352,0
28053,40279,0
28559,39191,0
29065,49641,0
29573,43545,0
30080,40787,0
30590,30481,0
31097,27869,0
31555,58420,0
32071,79329,0
32575,26998,0
33080,43614,0
33584,45826,0
34095,33094,0
34603,44015,0
35114,37248,0
35567,47098,0
36078,23514,0
36580,439377,0
,,
,,
,,
