Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,679419,108066
496,1109776,538423
999,1575724,1004371
1500,2417649,1846296
2004,3666366,3095013
2525,2299464,1728111
3016,551048,0
3513,2290908,1719555
4015,2312654,1741301
4516,1428557,857204
5044,263180,0
5549,44886,0
6055,38320,0
6502,129600,0
7024,59520,0
7524,40061,0
8031,65147,0
8542,41885,0
9032,212947,0
9545,68836,0
10072,44471,0
10571,39260,0
11028,45356,0
11506,1168084,596731
12011,191870,0
12513,75688,0
13014,88285,0
13529,38320,0
14034,31352,0
14536,19160,0
15039,18289,0
15541,24385,0
16041,19160,0
16547,35725,0
17052,30481,0
17558,23314,0
18063,38320,0
18566,22643,0
19075,21391,0
19527,24385,0
20033,27869,0
20538,33965,0
21045,20901,0
21548,29611,0
22055,22262,0
22557,25256,0
23060,43545,0
23566,22643,0
24073,53098,0
24577,33094,0
25083,30481,0
25540,61102,0
26049,44084,0
26556,55676,0
27068,38320,0
27572,62042,0
28082,32223,0
28581,311253,0
29069,964817,393464
29592,782325,210972
30097,1124027,552674
30549,1086953,515600
31057,1094791,523438
31553,1168081,596728
32065,1088695,517342
32573,946276,374923
33076,1100017,528664
33581,1097404,526051
34081,1088695,517342
34592,1092178,520825
35096,1097404,526051
35594,1108808,537455
36059,601536,30183
36564,232025,0
,,
,,
,,
