Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,986616,544670
505,621651,179705
1000,1187478,745532
1500,1825763,1383817
2010,2256262,1814316
2506,3115031,2673085
3007,3266897,2824951
3509,2032226,1590280
4014,1257048,815102
4518,1449245,1007299
5029,1124850,682904
5556,54878,0
6064,35707,0
6520,61347,0
7030,53996,0
7535,62643,0
8040,69140,0
8551,26127,0
9052,223257,0
9566,81144,0
10022,117718,0
10533,27869,0
11012,816600,374654
11511,254980,0
12022,59844,0
12537,25090,0
13038,22643,0
13542,14805,0
14045,47796,0
14545,27869,0
15049,35306,0
15553,27107,0
16064,37449,0
16559,54867,0
17069,22643,0
17574,34836,0
18018,279272,0
18536,14805,0
19045,27869,0
19550,35106,0
20058,17908,0
20563,24875,0
21071,26127,0
21576,37803,0
22079,22643,0
22539,23133,0
23040,33721,0
23546,36578,0
24053,40119,0
24556,43414,0
25063,34836,0
25576,30281,0
26085,37048,0
26543,42674,0
27047,54335,0
27557,33965,0
28065,27869,0
28572,30081,0
29084,33448,0
29591,54134,0
30092,96744,0
30557,52656,0
31061,45287,0
31570,31352,0
32078,57749,0
32588,33965,0
33092,35306,0
33605,31152,0
34113,32894,0
34564,31352,0
35082,35976,0
35587,37919,0
36094,28740,0
36592,133871,0
,,
,,
