Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
48,427237,0
505,673047,88951
1008,1373120,789024
1507,2573046,1988950
2008,3755051,3170955
2519,3190304,2606208
3015,2632380,2048284
3517,2779481,2195385
4018,3459326,2875230
4522,2780594,2196498
5025,2933465,2349369
5530,3058770,2474674
6036,1696346,1112250
6543,976301,392205
7012,306343,0
7523,39460,0
8011,451559,0
8520,347671,0
9043,41202,0
9557,28740,0
10037,553338,0
10546,471002,0
11040,1228661,644565
11546,490765,0
12049,67892,0
12551,15722,0
13016,31375,0
13505,630968,46872
14021,63576,0
14523,30481,0
15029,29855,0
15528,27869,0
16033,142964,0
16538,23514,0
17044,30481,0
17550,26998,0
18055,28740,0
18562,33965,0
19064,46158,0
19573,33977,0
20024,33965,0
20534,40061,0
21039,34836,0
21545,42674,0
22048,31352,0
22557,24385,0
23062,36578,0
23566,26998,0
24074,48499,0
24578,32713,0
25040,42743,0
25548,33564,0
26058,34905,0
26564,33094,0
27069,92617,0
27560,369584,0
28086,53148,0
28596,104739,0
29059,34945,0
29565,33965,0
30067,127208,0
30575,30481,0
31083,46628,0
31571,620134,36038
32094,35787,0
32578,573607,0
33087,33106,0
33546,193932,0
34066,28740,0
34573,29410,0
35080,53395,0
35586,36578,0
36097,36578,0
36585,638138,54042
,,
,,
,,
