Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,1233004,656999
491,812628,236623
995,1414078,838073
1494,1975453,1399448
1998,2678623,2102618
2494,2195453,1619448
3003,2118047,1542042
3506,3732464,3156459
3998,4212208,3636203
4505,3004542,2428537
5005,2265053,1689048
5513,3108311,2532306
6018,1171022,595017
6520,1071349,495344
7024,1108952,532947
7532,628052,52047
8030,566437,0
8533,580777,4772
9053,80980,0
9557,108239,0
10007,142560,0
10517,76286,0
11020,86231,0
11511,647086,71081
12028,91023,0
12515,1268786,692781
13018,343253,0
13529,216506,0
14023,239376,0
14541,50312,0
15037,103679,0
15545,60562,0
16050,54867,0
16540,623798,47793
17051,57562,0
17558,70212,0
18044,609457,33452
18563,48743,0
19006,239673,0
19519,83690,0
20021,123120,0
20529,55738,0
21033,65836,0
21522,573607,0
22033,87479,0
22545,56609,0
23044,95965,0
23554,79252,0
24053,94849,0
24545,444545,0
25051,190425,0
25566,51383,0
26018,136080,0
26511,1122041,546036
27018,174009,0
27530,79227,0
28028,223257,0
28541,56609,0
29037,275788,0
29559,83698,0
30039,1065159,489154
30540,1570320,994315
31044,1659088,1083083
31549,1515462,939457
32059,1187186,611181
32570,1128757,552752
33066,1183946,607941
33577,1025723,449718
34075,1232048,656043
34534,1132839,556834
35038,1128811,552806
35542,1148980,572975
36049,1137575,561570
36538,1448391,872386
,,
,,
,,
