Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
85,540084,108465
488,1110825,679206
989,1747185,1315566
1496,2801396,2369777
2001,3221739,2790120
2499,2738176,2306557
3006,2048484,1616865
3523,1129846,698227
4020,625108,193489
4518,347671,0
5035,571203,139584
5549,31152,0
6057,32223,0
6557,76801,0
7018,30481,0
7530,27869,0
8040,157780,0
8544,27869,0
9038,372844,0
9559,95687,0
10063,26127,0
10570,45995,0
11028,80600,0
11509,1270314,838695
12014,112916,0
12516,146922,0
13022,103246,0
13532,40061,0
14026,359064,0
14528,654641,223022
15036,570559,138940
15541,1079986,648367
16043,1085211,653592
16549,1355059,923440
17062,1090437,658818
17554,1088695,657076
18049,1051212,619593
18565,1079986,648367
19069,1082598,650979
19568,1079986,648367
20076,1086953,655334
20531,1087824,656205
21043,1057075,625456
21543,68183,0
22048,27009,0
22555,32223,0
23043,171970,0
23566,23514,0
24077,47900,0
24579,44471,0
25086,40633,0
25589,56747,0
26049,27869,0
26550,55888,0
27054,37449,0
27563,28740,0
28067,54065,0
28582,28130,0
29083,42674,0
29591,39191,0
30097,64720,0
30537,760029,328410
31068,22643,0
31572,50111,0
32077,51452,0
32593,33094,0
33095,48370,0
33602,37518,0
34054,115914,0
34572,45287,0
35077,58959,0
35589,37972,0
36097,76045,0
36583,463345,31726
,,
,,
,,
