Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,871620,526454
493,921874,576708
994,1418984,1073818
1496,1854443,1509277
2006,2494772,2149606
2501,3603183,3258017
3006,3065807,2720641
3524,897996,552830
4024,1370108,1024942
4519,580620,235454
5045,78869,0
5550,27869,0
6018,37558,0
6519,61834,0
7039,72471,0
7536,48439,0
8045,55715,0
8551,33965,0
9038,693936,348770
9559,67404,0
10010,183859,0
10525,50524,0
11015,537757,192591
11507,914947,569781
12013,193285,0
12516,171584,0
13038,30751,0
13532,26127,0
14039,56747,0
14537,20901,0
15036,78357,0
15542,27869,0
16045,20901,0
16553,36578,0
17062,42285,0
17565,49109,0
18073,42674,0
18524,37449,0
19032,24385,0
19535,27869,0
20042,37449,0
20547,26998,0
21051,30481,0
21554,38076,0
22062,38990,0
22573,28957,0
23071,32223,0
23578,26998,0
24077,174799,0
24533,918372,573206
25021,724851,379685
25528,1093049,747883
26033,1102787,757621
26541,1099303,754137
27050,1106428,761262
27551,1098432,753266
28058,943348,598182
28569,1102787,757621
29070,1132712,787546
29523,1108169,763003
30028,1103500,758334
30535,1104529,759363
31042,459902,114736
31570,53378,0
32073,37930,0
32580,21772,0
33086,46158,0
33592,40142,0
34103,25055,0
34560,22643,0
35074,26998,0
35582,31352,0
36092,23514,0
36582,412740,67574
,,
,,
