Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
7,505026,0
485,946071,429088
985,1728025,1211042
1485,2024627,1507644
2007,1619801,1102818
2518,402482,0
3025,286797,0
3522,144460,0
4040,64385,0
4548,49424,0
4987,451119,0
5481,1095662,578679
6001,1129942,612959
6499,1198430,681447
7012,1137938,620955
7517,1113951,596968
8011,1491031,974048
8530,1106984,590001
9027,1142284,625301
9535,1133590,616607
10040,1102629,585646
10545,1096533,579550
11050,1104371,587388
11507,1102738,585755
11996,1454799,937816
12514,1102629,585646
12992,1210584,693601
13501,375243,0
14002,18740,0
14518,62991,0
15020,18959,0
15523,24385,0
16026,25256,0
16528,28740,0
17034,25256,0
17533,23133,0
18040,26998,0
18546,23514,0
19039,137894,0
19556,37939,0
20059,38320,0
20516,27869,0
21019,23514,0
21525,32223,0
22030,25256,0
22536,46158,0
23039,31352,0
23544,39260,0
24038,187142,0
24553,68871,0
25062,30481,0
25566,19160,0
26071,30481,0
26526,29611,0
27039,40061,0
27543,40061,0
28053,33094,0
28563,37776,0
29067,58890,0
29579,30481,0
30085,44686,0
30542,31461,0
31051,39191,0
31553,143480,0
32063,36578,0
32569,65539,0
33075,31352,0
33583,34836,0
34093,33965,0
34599,36578,0
35055,33965,0
35565,43409,0
36068,45287,0
36571,382403,0
,,
,,
,,
