Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
103,341102,0
495,1006576,589188
997,1916711,1499323
1504,3135159,2717771
1996,3828635,3411247
2499,2219447,1802059
3003,2949408,2532020
3512,1253533,836145
4041,423334,5946
4531,1119221,701833
5029,595957,178569
5553,201813,0
6063,77614,0
6520,41955,0
7036,38320,0
7536,47900,0
8024,501906,84518
8550,33364,0
9060,35707,0
9571,41901,0
10029,69765,0
10523,193875,0
11042,28740,0
11544,62705,0
12038,168818,0
12531,357623,0
13034,106806,0
13536,51623,0
14055,19183,0
14554,22643,0
15055,20901,0
15560,22643,0
16058,22643,0
16566,26127,0
17066,26998,0
17574,20030,0
18077,35707,0
18584,21772,0
19036,27869,0
19541,34836,0
20046,39408,0
20551,32223,0
21056,33965,0
21561,36578,0
22066,40061,0
22573,21772,0
23077,35707,0
23584,24385,0
24086,52446,0
24543,41803,0
25043,28740,0
25550,27869,0
26054,30481,0
26561,30481,0
27067,84478,0
27577,30481,0
28090,34836,0
28594,41803,0
29102,29611,0
29558,26998,0
30067,31352,0
30579,49241,0
31083,31352,0
31586,156038,0
32096,32223,0
32600,175188,0
33109,60901,0
33618,54867,0
34074,35707,0
34582,63313,0
35091,62242,0
35599,29611,0
36109,55676,0
36614,510466,93078
,,
,,
,,
