Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
50,385578,0
511,406378,0
999,1869664,1285347
1499,3125639,2541322
2003,3536336,2952019
2511,1700731,1116414
3023,2483288,1898971
3531,1237223,652906
4037,1051172,466855
4538,184073,0
5055,53693,0
5515,67106,0
6016,46099,0
6527,41872,0
7036,32292,0
7544,28740,0
8058,23514,0
8569,25256,0
9024,37919,0
9530,45413,0
10017,759873,175556
10527,562152,0
11029,647990,63673
11525,274026,0
12027,126182,0
12528,66857,0
13046,36446,0
13547,16547,0
14050,28740,0
14555,17418,0
15057,21772,0
15558,30551,0
16065,25726,0
16573,26127,0
17077,47969,0
17533,37449,0
18038,37449,0
18544,38790,0
19049,29611,0
19551,67314,0
20061,46427,0
20566,30481,0
21068,28740,0
21579,31325,0
22084,32713,0
22540,43545,0
23042,28740,0
23547,30481,0
24052,43545,0
24559,30481,0
25087,79999,0
25572,34836,0
26085,31352,0
26592,24385,0
27102,41885,0
27554,37449,0
28063,42814,0
28568,46992,0
29076,33094,0
29583,40932,0
30089,32223,0
30598,33094,0
31089,299220,0
31559,292493,0
32071,35730,0
32574,60878,0
33082,60030,0
33590,73433,0
34098,31352,0
34606,65055,0
35063,26998,0
35582,28740,0
36083,35707,0
36580,551723,0
,,
,,
,,
