Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,542700,74026
483,954123,485449
984,2316093,1847419
1487,2954327,2485653
1991,1643446,1174772
2494,2323070,1854396
3020,915952,447278
3517,453113,0
4029,46192,0
4537,34836,0
5045,26127,0
5505,78142,0
6004,93650,0
6520,46703,0
7022,41872,0
7531,51452,0
8018,433712,0
8543,19421,0
9048,65318,0
9552,38320,0
10012,49098,0
10521,54053,0
11011,208594,0
11534,53996,0
12024,840504,371830
12527,106806,0
13033,50142,0
13546,19280,0
14048,33094,0
14551,12192,0
15054,26998,0
15557,22521,0
16010,28359,0
16515,32550,0
17020,38320,0
17522,20901,0
18028,37449,0
18532,26372,0
19039,66189,0
19545,46388,0
20054,40342,0
20558,27468,0
21064,20901,0
21525,29611,0
22023,20901,0
22530,19160,0
23041,41803,0
23538,35544,0
24050,46663,0
24551,31352,0
25056,31352,0
25565,28359,0
26076,25396,0
26581,58489,0
27035,42327,0
27547,24739,0
28050,50982,0
28558,37048,0
29070,34836,0
29578,29611,0
30085,29611,0
30542,38320,0
31049,39191,0
31545,1018153,549479
32074,25926,0
32570,72354,0
33082,33094,0
33585,38320,0
34102,32441,0
34554,37048,0
35065,25256,0
35570,31352,0
36083,28849,0
36576,454970,0
,,
,,
,,
